log_copies_per_extraction	Sample_ID	DNA_concentration	type	unclassified	k__Bacteria	k__Archaea	k__Eukaryota	bac_frac	alpha	Sample_type
9.562122221092979	PD020	83.7	external	9.58841	88.75619075746427	1.6554000632917136	0	0.9106177099065218	4.281531152291339	next_day
8.119443953962541	PD166	5.4	external	10.05388	88.23794250601412	1.7081757259551515	0	0.9295959039270447	3.965745200199994	next_day
9.99442812481777	PD193	164	external	11.26511	88.73489343313162	0	0	0.895309831325118	3.7180095674507285	next_day
8.704711950547889	PD125	15.01	external	17.2296	81.2341787407013	1.536218574163898	0	0.9021268650045589	3.74823615963422	next_day
9.76053175266404	PD062	100.03	external	8.97513	89.6956394964491	1.3292270233012629	0	0.9296211479999043	3.9494138498308216	next_day
8.403842901164083	PD158	10.14	external	20.67529	79.32471288525655	0	0	0.9523862090764139	3.266106864681826	next_day
9.10939471806348	PD142	33.6	external	10.70228	88.12510880471902	1.1726130343294652	0	0.9029837806969659	4.078031902293461	next_day
9.93069624914657	PD073	178.31	external	8.28419	91.7158053928262	0	0	0.9359675515620416	3.237732166094312	next_day
9.919412219719714	PD032	191.1	external	9.47116	89.75950578547872	0.7693321707193626	0	0.9179208352079401	4.209212535286165	next_day
9.333625600703456	PD132	68.66	external	9.56834	89.59901877961927	0.8326404592762061	0	0.9035460561560191	3.9068549711450644	next_day
9.641962663027604	PD077	153.44	external	5.39048	94.60952441130829	0	0	0.9354848880561748	4.151742257609725	next_day
8.988016148990802	PD074	28.46	external	11.37046	88.62953828897554	0	0	0.9209474687355897	4.097292844642676	next_day
9.332473954284499	PD035	75.52	external	12.60003	84.99780010752902	2.402170718149612	0	0.8845448573165393	4.114400334199609	next_day
9.395659687314708	PD014	70.3	external	5.34683	94.65317014454816	0	0	0.907944963511502	3.1390176898668543	next_day
9.152330824092342	PD048	41.72	external	18.05463	79.85716494351915	2.088205685194445	0	0.8930681692137609	3.756386640075824	next_day
10.041965932239037	PD140	216	external	9.64377	90.16296570795532	0.1932629374496567	0	0.9233099861064408	4.191429402990635	next_day
9.451204176808428	PD114	68.95	external	9.14857	90.851431384967	0	0	0.9326951251248016	4.053686868010906	next_day
9.131192988026942	PD181	36.71	external	16.6995	82.49358489309829	0.8069152851264272	0	0.9247117180039055	3.700530779583263	next_day
9.069100049482758	PD149	37.05	external	18.42918	81.57081670995765	0	0	0.9674737019118664	3.6507002446130703	next_day
9.204020383115099	PD103	32.45	external	10.46113	78.19942912100569	11.339444740821182	0	0.9240396090289503	3.9291274417378577	next_day
9.529619718436383	PD044	77.43	external	10.7297	89.08741821341617	0.1828791311400578	0	0.9343770783292348	3.981906333113122	next_day
9.051169313144559	PD189	33.37	external	13.38016	85.62191437064573	0.9979299018950882	0	0.9597548469481394	4.061502771231958	next_day
9.49389403156703	PD131	79.36	external	14.78243	84.19700296201859	1.0205656011120523	0	0.9290329815521747	4.232395880803789	next_day
9.261970440401837	PD191	54.59	external	18.42905	79.92215239544457	1.6487935299908256	0	0.9137884436529383	4.082253808794195	next_day
9.705521786388775	PD175	106.5	external	7.01124	92.98876391980116	0	0	0.905143491372835	4.124796212298055	next_day
9.605896491661143	PD003	93.32	external	8.6385	91.0068351162451	0.3546653447897372	0	0.8901051392017405	4.1152243154312504	next_day
9.67812268074318	PD198	80.86	external	13.04354	86.8222385655475	0.1342259987013745	0	0.9405884134297952	3.6543723187666934	next_day
9.558742958001941	PD053	88.84	external	6.31774	93.68226368536791	0	0	0.9189519587188031	3.8024476170769743	next_day
9.297355977788685	PD096	37.77	external	7.15039	91.66498586541182	1.1846217183575212	0	0.9188787333656946	4.029805812709819	next_day
10.020633821825255	PD171	302.07	external	10.05782	89.31271491784157	0.629460313355533	0	0.9555731930800198	4.145651349573144	next_day
8.321548488798191	PD165	11.23	external	7.22104	89.970571593688	2.808391375384948	0	0.7515777444248462	3.8095240358675007	next_day
10.017184455794641	PD028	290.4	external	5.76803	94.23196932402712	0	0	0.8070302488172443	3.7309878764549635	next_day
9.45533346075454	PD174	90.63	external	17.65589	80.29874848887412	2.045361824906049	0	0.9343783906516023	3.793079614661978	next_day
9.362004259581143	PD112	66.81	external	16.3097	81.48244497650576	2.2078590167369336	0	0.9227333088689319	3.6163766303546283	next_day
10.083492183618798	PD127	300	external	14.86377	85.13622625241088	0	0	0.928937439582618	3.6868479549063236	next_day
9.780115681661849	PD087	130.83	external	13.46593	85.84229424694158	0.6917793445121585	0	0.915065076933479	4.27640963025228	next_day
8.801099637715915	PD042	13.08	external	6.12363	93.8763654488124	0	0	0.9047185331390788	3.8481813474178947	next_day
10.122307581808007	PD184	208.18	external	3.73693	95.95041070408992	0.3126624616422982	0	0.939709767659887	3.74670154721597	next_day
9.772359967891598	PD024	126.37	external	7.01846	92.98154333825173	0	0	0.9176070431519087	3.879129271405427	next_day
8.883915351710154	PD118	21.96	external	10.61471	87.9349043587781	1.450383558808341	0	0.9164761068304712	4.3795208412331394	next_day
9.525681869646197	PD201	84.04	external	13.32079	85.142563944692	1.536649088655179	0	0.9316811596706377	3.721018061875099	next_day
9.327038538139014	PD164	43.49	external	6.85726	93.142742398587	0	0	0.9425886900608125	3.6536357175572247	next_day
9.751598283089846	PD013	125.67	external	9.72441	89.88462061816229	0.3909655083969026	0	0.9183746874779148	4.065834900604887	next_day
9.884057002555656	PD007	199.53	external	11.88194	86.77459842821315	1.3434656282171478	0	0.9311788010386971	3.713037963713115	next_day
9.891485709130576	PD030	192.4	external	8.42346	91.5765439782394	0	0	0.9378919620114828	3.858780276828319	next_day
9.023917364711448	PD128	40.89	external	20.67371	78.6241385600318	0.7021486990449924	0	0.9260908668383652	3.2472947066569184	next_day
9.140385939465274	PD005	28.8	external	12.21325	87.67910589954282	0.1076441128652147	0	0.908876177423585	4.09911321597746	next_day
8.493771997696516	PD115	7.63	external	5.13788	94.86212172906536	0	0	0.9243638526833668	4.099546053128601	next_day
9.334082591090999	PD145	55.01	external	8.66782	90.56770954248742	0.7644685974670469	0	0.9637239313296392	4.056686074908771	next_day
9.620963526024603	PD037	131.72	external	14.32185	85.67815465019824	0	0	0.9365822713741552	3.808094819220843	next_day
9.861381564652289	PD108	172.73	external	6.96549	93.0345149756324	0	0	0.965370497486253	4.257348858129265	next_day
9.245785085619143	PD012	38.86	external	5.00309	94.49291822327253	0.5039870817145479	0	0.8966936219073831	3.8178277181233984	next_day
10.19608480680961	PD130	270.92	external	13.08893	86.91106891397834	0	0	0.9153727214919014	4.155081403957481	next_day
9.567347811475273	PD150	83.95	external	3.6855	96.31450252624288	0	0	0.9074652912068305	3.8446852533560123	next_day
9.154842468580423	PD001	39.76	external	21.24887	77.9112605343385	0.8398729636426188	0	0.9482205183134182	3.4235894553694934	next_day
9.326779050688085	PD153	49.69	external	8.57457	91.42179995192726	0.0036295895527967	0	0.9031041005144195	4.167963517880876	next_day
9.688025303245817	PD078	92.32	external	13.57117	82.09400231257386	4.334829412276708	0	0.9037157206680592	3.962351755502106	next_day
9.15456761333244	PD071	39.48	external	9.32153	89.64041604486854	1.0380508172507974	0	0.927099778726354	3.8206255047930284	next_day
9.275767376938129	PD051	57.84	external	6.31838	93.68162022120823	0	0	0.9475592060380954	3.5855550212628455	next_day
9.166110912702528	PD138	39.84	external	11.3408	87.0668827458734	1.5923192681722602	0	0.9208010429530893	4.142496729467955	next_day
9.891400440431475	PD031	178.4	external	10.37433	88.78646345124147	0.8392099932979449	0	0.9671111289598524	3.9360572214158176	next_day
8.519336104300262	PD047	8.57	external	7.20383	92.79617224382405	0	0	0.953540919038723	3.6433124387436977	next_day
